scenario,scenario_type,case_key,case_name,trades,win_rate,expected_return,total_return_pct,max_drawdown_pct,avg_holding_days,tp_count,sl_count,timeout_count,top20_win_rate,prob65_win_rate,avg_peak_profit_pct,avg_trade_drawdown_pct
2023_rebound,rebound,combo_current__fixed7__margin_le5,現行入口 x 固定7% x 信用倍率5倍以下,570,53.3,1.644,47.347,-6.644,4.67,252,236,82,70.2,68.5,5.615,-3.012
2023_rebound,rebound,combo_current__fixed7__short_pressure,現行入口 x 固定7% x 売り残比率10%以上,600,53.8,1.665,54.114,-5.729,4.73,263,247,90,72.5,71.1,5.671,-2.968
2023_rebound,rebound,combo_current__ma5,現行入口 x 5日MA割れ,699,58.9,2.299,70.876,-5.664,5.9,400,284,15,76.3,75.0,8.29,-2.944
2023_rebound,rebound,combo_current__ma5__margin_le10,現行入口 x 5日MA割れ x 信用倍率10倍以下,553,57.0,1.804,46.309,-6.147,5.92,301,234,18,75.5,72.4,7.324,-3.018
2023_rebound,rebound,combo_current__ma5__margin_le20,現行入口 x 5日MA割れ x 信用倍率20倍以下,580,56.7,1.89,50.481,-7.77,5.95,314,248,18,72.4,71.2,7.478,-3.102
2023_rebound,rebound,combo_current__ma5__margin_le5,現行入口 x 5日MA割れ x 信用倍率5倍以下,532,58.3,1.605,28.486,-6.652,5.88,297,219,16,74.5,74.3,7.205,-3.006
2023_rebound,rebound,combo_current__ma5__short_pressure,現行入口 x 5日MA割れ x 売り残比率10%以上,553,57.0,1.804,46.309,-6.147,5.92,301,234,18,75.5,72.4,7.324,-3.018
2023_rebound,rebound,combo_current__pullback2,現行入口 x 反落-2%,722,56.8,2.119,65.537,-6.197,5.46,280,296,146,73.6,73.9,7.453,-3.086
2023_rebound,rebound,combo_current__pullback2__margin_le10,現行入口 x 反落-2% x 信用倍率10倍以下,568,56.9,2.069,62.204,-3.466,5.77,200,225,143,70.8,71.5,7.202,-2.929
2023_rebound,rebound,combo_current__pullback2__margin_le20,現行入口 x 反落-2% x 信用倍率20倍以下,600,56.5,1.959,61.903,-6.672,5.61,218,240,142,73.3,73.7,7.175,-2.935
2023_rebound,rebound,combo_current__pullback2__margin_le5,現行入口 x 反落-2% x 信用倍率5倍以下,538,55.6,1.759,46.08,-6.675,5.66,193,217,128,72.9,73.1,6.81,-2.988
2023_rebound,rebound,combo_current__pullback2__short_pressure,現行入口 x 反落-2% x 売り残比率10%以上,568,56.9,2.069,62.204,-3.466,5.77,200,225,143,70.8,71.5,7.202,-2.929
2023_rebound,rebound,combo_current__rsi70,現行入口 x RSI70反落,769,60.1,1.967,63.799,-7.158,4.32,461,303,5,78.4,75.5,6.654,-2.93
2023_rebound,rebound,combo_current__rsi70__margin_le10,現行入口 x RSI70反落 x 信用倍率10倍以下,615,59.8,1.671,57.693,-7.342,4.37,367,243,5,74.0,74.4,6.161,-2.857
2023_rebound,rebound,combo_current__rsi70__margin_le20,現行入口 x RSI70反落 x 信用倍率20倍以下,646,61.1,1.873,65.106,-8.014,4.34,394,247,5,78.3,77.5,6.353,-2.841
2023_rebound,rebound,combo_current__rsi70__margin_le5,現行入口 x RSI70反落 x 信用倍率5倍以下,571,60.6,1.731,55.828,-6.791,4.43,345,222,4,73.7,74.4,6.207,-2.885
2023_rebound,rebound,combo_current__rsi70__short_pressure,現行入口 x RSI70反落 x 売り残比率10%以上,615,59.8,1.671,57.693,-7.342,4.37,367,243,5,74.0,74.4,6.161,-2.857
2023_rebound,rebound,combo_current__trailing3,現行入口 x トレーリング3%,896,51.8,0.369,26.256,-9.437,1.7,463,135,1,70.9,69.1,3.577,-1.769
2023_rebound,rebound,combo_current__trailing3__margin_le10,現行入口 x トレーリング3% x 信用倍率10倍以下,752,50.3,0.246,13.371,-8.188,1.82,377,99,1,66.7,66.9,3.421,-1.759
2023_rebound,rebound,combo_current__trailing3__margin_le20,現行入口 x トレーリング3% x 信用倍率20倍以下,781,50.2,0.226,19.066,-8.351,1.83,391,112,1,70.5,69.3,3.439,-1.832
2023_rebound,rebound,combo_current__trailing3__margin_le5,現行入口 x トレーリング3% x 信用倍率5倍以下,705,48.4,0.129,7.909,-8.16,1.86,339,91,2,66.7,65.8,3.283,-1.829
2023_rebound,rebound,combo_current__trailing3__short_pressure,現行入口 x トレーリング3% x 売り残比率10%以上,752,50.3,0.246,13.371,-8.188,1.82,377,99,1,66.7,66.9,3.421,-1.759
2023_rebound,rebound,combo_current__trailing5,現行入口 x トレーリング5%,772,47.3,0.838,19.581,-10.018,4.38,326,202,39,63.0,61.0,5.849,-2.511
2023_rebound,rebound,combo_current__trailing5__margin_le10,現行入口 x トレーリング5% x 信用倍率10倍以下,614,45.6,0.565,24.836,-9.729,4.6,253,152,29,61.5,59.3,5.537,-2.469
2023_rebound,rebound,combo_current__trailing5__margin_le20,現行入口 x トレーリング5% x 信用倍率20倍以下,653,46.2,0.629,16.225,-11.323,4.42,274,170,29,62.3,58.6,5.678,-2.5
2023_rebound,rebound,combo_current__trailing5__margin_le5,現行入口 x トレーリング5% x 信用倍率5倍以下,591,45.0,0.578,20.558,-9.404,4.57,241,154,26,62.7,61.8,5.547,-2.593
2023_rebound,rebound,combo_current__trailing5__short_pressure,現行入口 x トレーリング5% x 売り残比率10%以上,614,45.6,0.565,24.836,-9.729,4.6,253,152,29,61.5,59.3,5.537,-2.469
2023_rebound,rebound,combo_ev_top10__atr15,期待値上位10件 x ATR 1.5倍,1049,44.1,1.076,48.477,-17.688,4.77,460,358,3,66.5,66.3,6.96,-2.886
2023_rebound,rebound,combo_ev_top10__atr15__margin_le10,期待値上位10件 x ATR 1.5倍 x 信用倍率10倍以下,1031,41.4,0.762,38.146,-13.813,4.79,425,340,2,61.2,62.3,6.292,-2.959
2023_rebound,rebound,combo_ev_top10__atr15__margin_le20,期待値上位10件 x ATR 1.5倍 x 信用倍率20倍以下,1030,41.8,0.807,47.273,-14.468,4.77,429,345,2,63.6,64.3,6.325,-2.937
2023_rebound,rebound,combo_ev_top10__atr15__margin_le5,期待値上位10件 x ATR 1.5倍 x 信用倍率5倍以下,1008,42.9,0.758,29.839,-8.675,4.82,431,312,1,62.7,63.9,6.293,-2.917
2023_rebound,rebound,combo_ev_top10__atr15__short_pressure,期待値上位10件 x ATR 1.5倍 x 売り残比率10%以上,1031,41.4,0.762,38.146,-13.813,4.79,425,340,2,61.2,62.3,6.292,-2.959
2023_rebound,rebound,combo_ev_top10__fixed10,期待値上位10件 x 固定10%,994,46.6,1.651,81.938,-11.56,5.09,304,490,200,69.7,65.5,6.434,-3.363
2023_rebound,rebound,combo_ev_top10__fixed10__margin_le10,期待値上位10件 x 固定10% x 信用倍率10倍以下,955,44.4,1.181,58.769,-14.795,5.42,244,486,225,65.4,65.4,6.002,-3.564
2023_rebound,rebound,combo_ev_top10__fixed10__margin_le20,期待値上位10件 x 固定10% x 信用倍率20倍以下,969,44.6,1.245,56.549,-16.935,5.32,254,496,219,67.9,67.8,5.998,-3.566
2023_rebound,rebound,combo_ev_top10__fixed10__margin_le5,期待値上位10件 x 固定10% x 信用倍率5倍以下,928,45.5,1.312,59.095,-11.555,5.55,236,462,230,61.1,63.5,6.105,-3.497
2023_rebound,rebound,combo_ev_top10__fixed10__short_pressure,期待値上位10件 x 固定10% x 売り残比率10%以上,955,44.4,1.181,58.769,-14.795,5.42,244,486,225,65.4,65.4,6.002,-3.564
2023_rebound,rebound,combo_ev_top10__fixed6,期待値上位10件 x 固定6%,1217,54.9,1.26,77.645,-13.1,3.0,506,445,266,78.6,76.9,4.853,-2.798
2023_rebound,rebound,combo_ev_top10__fixed6__margin_le10,期待値上位10件 x 固定6% x 信用倍率10倍以下,1177,53.1,0.95,57.348,-11.995,3.18,432,440,305,73.2,74.4,4.441,-2.897
2023_rebound,rebound,combo_ev_top10__fixed6__margin_le20,期待値上位10件 x 固定6% x 信用倍率20倍以下,1188,53.9,1.025,66.069,-11.019,3.11,453,444,291,77.6,78.7,4.463,-2.882
2023_rebound,rebound,combo_ev_top10__fixed6__margin_le5,期待値上位10件 x 固定6% x 信用倍率5倍以下,1157,52.9,0.926,51.72,-7.07,3.26,414,426,317,74.9,76.1,4.409,-2.927
2023_rebound,rebound,combo_ev_top10__fixed6__short_pressure,期待値上位10件 x 固定6% x 売り残比率10%以上,1177,53.1,0.95,57.348,-11.995,3.18,432,440,305,73.2,74.4,4.441,-2.897
2023_rebound,rebound,combo_ev_top10__fixed7,期待値上位10件 x 固定7%,1124,52.0,1.492,88.074,-12.212,4.09,506,507,111,76.3,74.6,5.625,-3.116
2023_rebound,rebound,combo_ev_top10__fixed7__margin_le10,期待値上位10件 x 固定7% x 信用倍率10倍以下,1054,49.5,1.136,64.143,-11.595,4.53,419,494,141,68.6,69.5,5.275,-3.292
2023_rebound,rebound,combo_ev_top10__fixed7__margin_le20,期待値上位10件 x 固定7% x 信用倍率20倍以下,1073,49.5,1.166,73.881,-11.681,4.33,437,508,128,74.3,74.4,5.232,-3.286
2023_rebound,rebound,combo_ev_top10__fixed7__margin_le5,期待値上位10件 x 固定7% x 信用倍率5倍以下,1026,50.0,1.185,61.542,-9.315,4.65,409,471,146,69.3,69.8,5.29,-3.305
2023_rebound,rebound,combo_ev_top10__fixed7__short_pressure,期待値上位10件 x 固定7% x 売り残比率10%以上,1054,49.5,1.136,64.143,-11.595,4.53,419,494,141,68.6,69.5,5.275,-3.292
2023_rebound,rebound,combo_ev_top10__ma5,期待値上位10件 x 5日MA割れ,969,54.3,1.781,81.712,-10.073,5.53,504,440,25,78.8,76.7,7.685,-3.236
2023_rebound,rebound,combo_ev_top10__ma5__margin_le10,期待値上位10件 x 5日MA割れ x 信用倍率10倍以下,955,53.2,1.459,56.56,-13.524,5.58,486,441,28,69.6,71.1,6.91,-3.274
2023_rebound,rebound,combo_ev_top10__ma5__margin_le20,期待値上位10件 x 5日MA割れ x 信用倍率20倍以下,957,53.7,1.545,72.374,-12.795,5.57,490,437,30,75.4,75.8,7.057,-3.216
2023_rebound,rebound,combo_ev_top10__ma5__margin_le5,期待値上位10件 x 5日MA割れ x 信用倍率5倍以下,940,54.7,1.46,52.175,-8.846,5.63,496,421,23,71.8,72.7,7.043,-3.26
2023_rebound,rebound,combo_ev_top10__ma5__short_pressure,期待値上位10件 x 5日MA割れ x 売り残比率10%以上,955,53.2,1.459,56.56,-13.524,5.58,486,441,28,69.6,71.1,6.91,-3.274
2023_rebound,rebound,combo_ev_top10__pullback2,期待値上位10件 x 反落-2%,1005,54.2,1.76,87.364,-8.721,5.09,394,442,169,78.1,76.5,7.139,-3.129
2023_rebound,rebound,combo_ev_top10__pullback2__margin_le10,期待値上位10件 x 反落-2% x 信用倍率10倍以下,967,52.1,1.537,71.657,-10.051,5.32,343,438,186,69.9,71.4,6.617,-3.223
2023_rebound,rebound,combo_ev_top10__pullback2__margin_le20,期待値上位10件 x 反落-2% x 信用倍率20倍以下,966,52.2,1.541,75.809,-9.994,5.32,341,439,186,73.6,74.6,6.637,-3.226
2023_rebound,rebound,combo_ev_top10__pullback2__margin_le5,期待値上位10件 x 反落-2% x 信用倍率5倍以下,938,53.5,1.686,71.132,-7.479,5.49,324,411,203,70.1,71.7,6.751,-3.233
2023_rebound,rebound,combo_ev_top10__pullback2__short_pressure,期待値上位10件 x 反落-2% x 売り残比率10%以上,967,52.1,1.537,71.657,-10.051,5.32,343,438,186,69.9,71.4,6.617,-3.223
2023_rebound,rebound,combo_ev_top10__rsi70,期待値上位10件 x RSI70反落,1109,56.4,1.629,84.604,-9.684,4.19,625,480,4,80.5,78.2,6.37,-3.07
2023_rebound,rebound,combo_ev_top10__rsi70__margin_le10,期待値上位10件 x RSI70反落 x 信用倍率10倍以下,1091,55.5,1.185,63.983,-9.664,4.19,603,481,7,72.5,73.5,5.602,-3.124
2023_rebound,rebound,combo_ev_top10__rsi70__margin_le20,期待値上位10件 x RSI70反落 x 信用倍率20倍以下,1090,55.2,1.295,69.057,-9.579,4.21,600,482,8,75.7,76.5,5.755,-3.103
2023_rebound,rebound,combo_ev_top10__rsi70__margin_le5,期待値上位10件 x RSI70反落 x 信用倍率5倍以下,1067,56.7,1.291,67.345,-8.19,4.31,604,456,7,73.2,74.0,5.734,-3.145
2023_rebound,rebound,combo_ev_top10__rsi70__short_pressure,期待値上位10件 x RSI70反落 x 売り残比率10%以上,1091,55.5,1.185,63.983,-9.664,4.19,603,481,7,72.5,73.5,5.602,-3.124
2023_rebound,rebound,combo_ev_top10__trailing3,期待値上位10件 x トレーリング3%,1227,47.9,0.108,24.298,-15.564,1.53,587,202,1,69.8,68.4,3.333,-1.891
2023_rebound,rebound,combo_ev_top10__trailing3__margin_le10,期待値上位10件 x トレーリング3% x 信用倍率10倍以下,1194,45.2,-0.095,-6.773,-16.643,1.79,539,203,2,66.0,65.9,3.116,-2.011
2023_rebound,rebound,combo_ev_top10__trailing3__margin_le20,期待値上位10件 x トレーリング3% x 信用倍率20倍以下,1204,45.0,-0.079,0.711,-13.328,1.73,542,209,1,67.5,67.2,3.153,-2.019
2023_rebound,rebound,combo_ev_top10__trailing3__margin_le5,期待値上位10件 x トレーリング3% x 信用倍率5倍以下,1168,44.3,-0.102,-5.708,-14.537,1.88,514,186,5,63.9,66.5,3.097,-2.03
2023_rebound,rebound,combo_ev_top10__trailing3__short_pressure,期待値上位10件 x トレーリング3% x 売り残比率10%以上,1194,45.2,-0.095,-6.773,-16.643,1.79,539,203,2,66.0,65.9,3.116,-2.011
2023_rebound,rebound,combo_ev_top10__trailing5,期待値上位10件 x トレーリング5%,1155,44.0,0.313,28.959,-18.996,3.79,466,336,44,68.0,66.2,5.342,-2.609
2023_rebound,rebound,combo_ev_top10__trailing5__margin_le10,期待値上位10件 x トレーリング5% x 信用倍率10倍以下,1078,42.5,0.264,13.391,-14.363,4.26,414,312,47,61.4,62.3,5.205,-2.728
2023_rebound,rebound,combo_ev_top10__trailing5__margin_le20,期待値上位10件 x トレーリング5% x 信用倍率20倍以下,1085,42.9,0.244,15.813,-13.725,4.17,418,320,50,66.8,67.0,5.2,-2.721
2023_rebound,rebound,combo_ev_top10__trailing5__margin_le5,期待値上位10件 x トレーリング5% x 信用倍率5倍以下,1052,41.5,0.287,11.561,-9.696,4.4,392,300,49,60.5,62.0,5.253,-2.759
2023_rebound,rebound,combo_ev_top10__trailing5__short_pressure,期待値上位10件 x トレーリング5% x 売り残比率10%以上,1078,42.5,0.264,13.391,-14.363,4.26,414,312,47,61.4,62.3,5.205,-2.728
2023_rebound,rebound,combo_position_limited__atr15,保有数制限 x ATR 1.5倍,1049,44.1,1.076,48.477,-17.688,4.77,460,358,3,66.5,66.3,6.96,-2.886
2023_rebound,rebound,combo_position_limited__atr15__margin_le10,保有数制限 x ATR 1.5倍 x 信用倍率10倍以下,1031,41.4,0.762,38.146,-13.813,4.79,425,340,2,61.2,62.3,6.292,-2.959
2023_rebound,rebound,combo_position_limited__atr15__margin_le20,保有数制限 x ATR 1.5倍 x 信用倍率20倍以下,1030,41.8,0.807,47.273,-14.468,4.77,429,345,2,63.6,64.3,6.325,-2.937
2023_rebound,rebound,combo_position_limited__atr15__margin_le5,保有数制限 x ATR 1.5倍 x 信用倍率5倍以下,1008,42.9,0.758,29.839,-8.675,4.82,431,312,1,62.7,63.9,6.293,-2.917
2023_rebound,rebound,combo_position_limited__atr15__short_pressure,保有数制限 x ATR 1.5倍 x 売り残比率10%以上,1031,41.4,0.762,38.146,-13.813,4.79,425,340,2,61.2,62.3,6.292,-2.959
2023_rebound,rebound,combo_position_limited__fixed10,保有数制限 x 固定10%,994,46.6,1.651,81.938,-11.56,5.09,304,490,200,69.7,65.5,6.434,-3.363
2023_rebound,rebound,combo_position_limited__fixed10__margin_le10,保有数制限 x 固定10% x 信用倍率10倍以下,955,44.4,1.181,58.769,-14.795,5.42,244,486,225,65.4,65.4,6.002,-3.564
2023_rebound,rebound,combo_position_limited__fixed10__margin_le20,保有数制限 x 固定10% x 信用倍率20倍以下,969,44.6,1.245,56.549,-16.935,5.32,254,496,219,67.9,67.8,5.998,-3.566
2023_rebound,rebound,combo_position_limited__fixed10__margin_le5,保有数制限 x 固定10% x 信用倍率5倍以下,928,45.5,1.312,59.095,-11.555,5.55,236,462,230,61.1,63.5,6.105,-3.497
2023_rebound,rebound,combo_position_limited__fixed10__short_pressure,保有数制限 x 固定10% x 売り残比率10%以上,955,44.4,1.181,58.769,-14.795,5.42,244,486,225,65.4,65.4,6.002,-3.564
2023_rebound,rebound,combo_position_limited__fixed6,保有数制限 x 固定6%,1217,54.9,1.26,77.645,-13.1,3.0,506,445,266,78.6,76.9,4.853,-2.798
2023_rebound,rebound,combo_position_limited__fixed6__margin_le10,保有数制限 x 固定6% x 信用倍率10倍以下,1177,53.1,0.95,57.348,-11.995,3.18,432,440,305,73.2,74.4,4.441,-2.897
2023_rebound,rebound,combo_position_limited__fixed6__margin_le20,保有数制限 x 固定6% x 信用倍率20倍以下,1188,53.9,1.025,66.069,-11.019,3.11,453,444,291,77.6,78.7,4.463,-2.882
2023_rebound,rebound,combo_position_limited__fixed6__margin_le5,保有数制限 x 固定6% x 信用倍率5倍以下,1157,52.9,0.926,51.72,-7.07,3.26,414,426,317,74.9,76.1,4.409,-2.927
2023_rebound,rebound,combo_position_limited__fixed6__short_pressure,保有数制限 x 固定6% x 売り残比率10%以上,1177,53.1,0.95,57.348,-11.995,3.18,432,440,305,73.2,74.4,4.441,-2.897
2023_rebound,rebound,combo_position_limited__fixed7,保有数制限 x 固定7%,1124,52.0,1.492,88.074,-12.212,4.09,506,507,111,76.3,74.6,5.625,-3.116
2023_rebound,rebound,combo_position_limited__fixed7__margin_le10,保有数制限 x 固定7% x 信用倍率10倍以下,1054,49.5,1.136,64.143,-11.595,4.53,419,494,141,68.6,69.5,5.275,-3.292
2023_rebound,rebound,combo_position_limited__fixed7__margin_le20,保有数制限 x 固定7% x 信用倍率20倍以下,1073,49.5,1.166,73.881,-11.681,4.33,437,508,128,74.3,74.4,5.232,-3.286
2023_rebound,rebound,combo_position_limited__fixed7__margin_le5,保有数制限 x 固定7% x 信用倍率5倍以下,1026,50.0,1.185,61.542,-9.315,4.65,409,471,146,69.3,69.8,5.29,-3.305
2023_rebound,rebound,combo_position_limited__fixed7__short_pressure,保有数制限 x 固定7% x 売り残比率10%以上,1054,49.5,1.136,64.143,-11.595,4.53,419,494,141,68.6,69.5,5.275,-3.292
2023_rebound,rebound,combo_position_limited__ma5,保有数制限 x 5日MA割れ,969,54.3,1.781,81.712,-10.073,5.53,504,440,25,78.8,76.7,7.685,-3.236
2023_rebound,rebound,combo_position_limited__ma5__margin_le10,保有数制限 x 5日MA割れ x 信用倍率10倍以下,955,53.2,1.459,56.56,-13.524,5.58,486,441,28,69.6,71.1,6.91,-3.274
2023_rebound,rebound,combo_position_limited__ma5__margin_le20,保有数制限 x 5日MA割れ x 信用倍率20倍以下,957,53.7,1.545,72.374,-12.795,5.57,490,437,30,75.4,75.8,7.057,-3.216
2023_rebound,rebound,combo_position_limited__ma5__margin_le5,保有数制限 x 5日MA割れ x 信用倍率5倍以下,940,54.7,1.46,52.175,-8.846,5.63,496,421,23,71.8,72.7,7.043,-3.26
2023_rebound,rebound,combo_position_limited__ma5__short_pressure,保有数制限 x 5日MA割れ x 売り残比率10%以上,955,53.2,1.459,56.56,-13.524,5.58,486,441,28,69.6,71.1,6.91,-3.274
2023_rebound,rebound,combo_position_limited__pullback2,保有数制限 x 反落-2%,1005,54.2,1.76,87.364,-8.721,5.09,394,442,169,78.1,76.5,7.139,-3.129
2023_rebound,rebound,combo_position_limited__pullback2__margin_le10,保有数制限 x 反落-2% x 信用倍率10倍以下,967,52.1,1.537,71.657,-10.051,5.32,343,438,186,69.9,71.4,6.617,-3.223
2023_rebound,rebound,combo_position_limited__pullback2__margin_le20,保有数制限 x 反落-2% x 信用倍率20倍以下,966,52.2,1.541,75.809,-9.994,5.32,341,439,186,73.6,74.6,6.637,-3.226
2023_rebound,rebound,combo_position_limited__pullback2__margin_le5,保有数制限 x 反落-2% x 信用倍率5倍以下,938,53.5,1.686,71.132,-7.479,5.49,324,411,203,70.1,71.7,6.751,-3.233
2023_rebound,rebound,combo_position_limited__pullback2__short_pressure,保有数制限 x 反落-2% x 売り残比率10%以上,967,52.1,1.537,71.657,-10.051,5.32,343,438,186,69.9,71.4,6.617,-3.223
2023_rebound,rebound,combo_position_limited__rsi70,保有数制限 x RSI70反落,1109,56.4,1.629,84.604,-9.684,4.19,625,480,4,80.5,78.2,6.37,-3.07
2023_rebound,rebound,combo_position_limited__rsi70__margin_le10,保有数制限 x RSI70反落 x 信用倍率10倍以下,1091,55.5,1.185,63.983,-9.664,4.19,603,481,7,72.5,73.5,5.602,-3.124
2023_rebound,rebound,combo_position_limited__rsi70__margin_le20,保有数制限 x RSI70反落 x 信用倍率20倍以下,1090,55.2,1.295,69.057,-9.579,4.21,600,482,8,75.7,76.5,5.755,-3.103
2023_rebound,rebound,combo_position_limited__rsi70__margin_le5,保有数制限 x RSI70反落 x 信用倍率5倍以下,1067,56.7,1.291,67.345,-8.19,4.31,604,456,7,73.2,74.0,5.734,-3.145
2023_rebound,rebound,combo_position_limited__rsi70__short_pressure,保有数制限 x RSI70反落 x 売り残比率10%以上,1091,55.5,1.185,63.983,-9.664,4.19,603,481,7,72.5,73.5,5.602,-3.124
2023_rebound,rebound,combo_position_limited__trailing3,保有数制限 x トレーリング3%,1227,47.9,0.108,24.298,-15.564,1.53,587,202,1,69.8,68.4,3.333,-1.891
2023_rebound,rebound,combo_position_limited__trailing3__margin_le10,保有数制限 x トレーリング3% x 信用倍率10倍以下,1194,45.2,-0.095,-6.773,-16.643,1.79,539,203,2,66.0,65.9,3.116,-2.011
2023_rebound,rebound,combo_position_limited__trailing3__margin_le20,保有数制限 x トレーリング3% x 信用倍率20倍以下,1204,45.0,-0.079,0.711,-13.328,1.73,542,209,1,67.5,67.2,3.153,-2.019
2023_rebound,rebound,combo_position_limited__trailing3__margin_le5,保有数制限 x トレーリング3% x 信用倍率5倍以下,1168,44.3,-0.102,-5.708,-14.537,1.88,514,186,5,63.9,66.5,3.097,-2.03
2023_rebound,rebound,combo_position_limited__trailing3__short_pressure,保有数制限 x トレーリング3% x 売り残比率10%以上,1194,45.2,-0.095,-6.773,-16.643,1.79,539,203,2,66.0,65.9,3.116,-2.011
2023_rebound,rebound,combo_position_limited__trailing5,保有数制限 x トレーリング5%,1155,44.0,0.313,28.959,-18.996,3.79,466,336,44,68.0,66.2,5.342,-2.609
2023_rebound,rebound,combo_position_limited__trailing5__margin_le10,保有数制限 x トレーリング5% x 信用倍率10倍以下,1078,42.5,0.264,13.391,-14.363,4.26,414,312,47,61.4,62.3,5.205,-2.728
2023_rebound,rebound,combo_position_limited__trailing5__margin_le20,保有数制限 x トレーリング5% x 信用倍率20倍以下,1085,42.9,0.244,15.813,-13.725,4.17,418,320,50,66.8,67.0,5.2,-2.721
